,A,B,C
2018-02-07 11:00:00,0.000853878391513934,-0.14165273684838708,0.13319865228702904
2018-02-07 11:15:00,0.0008026592971448315,-0.14139497320153946,0.13258097596690704
2018-02-07 11:30:00,0.0004939585121196781,-0.14046138280082288,0.13295536463586893
2018-02-07 11:45:00,0.00011452060354063908,-0.13941917971872028,0.1328733399486135
2018-02-07 12:00:00,-0.0011816911318179228,-0.14031165722698768,0.13274291809673333
2018-02-07 12:15:00,-0.00024037409811081083,-0.1415590661403425,0.1334031486782774
2018-02-07 12:30:00,-0.00029859288929813305,-0.1414374466346877,0.133885385779133
2018-02-07 12:45:00,-0.0009205741812985305,-0.1405957865779449,0.13451716846411735
2018-02-07 13:00:00,-0.0023729819194524683,-0.1414136468354037,0.13351538212440528
2018-02-07 13:15:00,-0.003443321641712432,-0.14096004470835838,0.13365963081168125
2018-02-07 13:30:00,-0.0026749486969671597,-0.1404035690615247,0.13400319437335037
2018-02-07 13:45:00,-0.0026383584491115435,-0.1401909018889781,0.13401188701794747
2018-02-07 14:00:00,0.003050649531887652,-0.14619125838103747,0.13416335558125395
2018-02-07 14:15:00,0.002931599857035045,-0.14605606019246287,0.133327379667801
2018-02-07 14:30:00,0.003319191354749722,-0.14610228380402193,0.134062349502751
2018-02-07 14:45:00,-0.003613642333033768,-0.1422302689745673,0.13258656291697907
2018-02-07 15:00:00,-0.005180407498229909,-0.14260889455648618,0.13259463380551648
2018-02-07 15:15:00,-0.0024633990280538403,-0.14129162353748057,0.13377982535264737
2018-02-07 15:30:00,-0.0038787159097152654,-0.14090006505941916,0.13330320927104033
2018-02-07 15:45:00,-0.004726244341991989,-0.14062284776850176,0.13331964426255902
2018-02-07 16:00:00,-0.004286977335006537,-0.1397367527110593,0.13396312531249488
2018-02-07 16:15:00,-0.004754957281873789,-0.13941149995813093,0.1348531136369563
2018-02-07 16:30:00,-0.00638296964624286,-0.1408032027546133,0.1339451916646926
2018-02-07 16:45:00,-0.00818874977889949,-0.14048926488707023,0.13409590999142973
2018-02-07 17:00:00,-0.007670737480617893,-0.14171115368430834,0.13406501832736006
2018-02-07 17:15:00,-0.008303945729590208,-0.14202861123774696,0.13464248032278797
2018-02-07 17:30:00,-0.008609244337659807,-0.14200047313358322,0.13445354962764314
2018-02-07 17:45:00,-0.008958831990922997,-0.1424610371507852,0.13400592602574604
2018-02-07 18:00:00,-0.007799097273010813,-0.14368731271883112,0.1340299429543542
2018-02-07 18:15:00,-0.0003157509684657073,-0.14854075439733738,0.1353533755452974
2018-02-07 18:30:00,-0.00025063757301118343,-0.1478127333124763,0.13512623063441875
2018-02-07 18:45:00,0.0010679111842675684,-0.14812280886488247,0.13534551798649205
2018-02-07 19:00:00,-0.0040841259678923575,-0.1430802359697551,0.1367359276408765
2018-02-07 19:15:00,-0.005589336736076618,-0.1446517042622119,0.13525954534483614
2018-02-07 19:30:00,-0.0036113428466844353,-0.14186722181228775,0.1365966534827576
2018-02-07 19:45:00,-0.002738181224180732,-0.14108949531965226,0.13696867309664942
2018-02-07 20:00:00,-0.0023648311529924676,-0.14162798379783995,0.1372721455748456
2018-02-07 20:15:00,-0.0015435953680865413,-0.1405011817981402,0.13751995737899958
2018-02-07 20:30:00,0.00040834056690352926,-0.1416129588495575,0.13782533110704098
2018-02-07 20:45:00,0.0005263982660566282,-0.14152055973923572,0.13790280602107166
2018-02-07 21:00:00,0.0015867410149277635,-0.14096735744213654,0.13873533192622292
2018-02-07 21:15:00,0.001138116636315798,-0.14141458243390634,0.13733689557744788
2018-02-07 21:30:00,0.0019720471542190995,-0.14308336311310602,0.1369271196992312
2018-02-07 21:45:00,0.0014527752559899798,-0.14235141607014198,0.1374503621492821
2018-02-07 22:00:00,0.002856815289091507,-0.14271788193832907,0.13696607693809118
2018-02-07 22:15:00,0.0031895199674525565,-0.14292845305369908,0.13650953394726156
2018-02-07 22:30:00,0.007828605926389171,-0.1488643755011456,0.13487390936970375
2018-02-07 22:45:00,0.009196531127678712,-0.1473923267156792,0.13591156104000338
2018-02-07 23:00:00,0.010190611968748516,-0.1474224613225053,0.13646781969903887
2018-02-07 23:15:00,0.004688182278160989,-0.14418496517442284,0.1365066261671668
2018-02-07 23:30:00,0.00521750519252713,-0.14290368180418858,0.1373511763539978
2018-02-07 23:45:00,0.0058220363817278065,-0.1436244917411726,0.13692120448641162
2018-02-08 00:00:00,0.0059436583552667345,-0.14538209097189073,0.13652771016614834
2018-02-08 00:15:00,0.0053268030600200295,-0.14422727646626554,0.1357061557077161
2018-02-08 00:30:00,0.006347721247004774,-0.14331844227207277,0.13591953006058052
2018-02-08 00:45:00,0.006537561014484665,-0.1432534550977066,0.13589058154431993
2018-02-08 01:00:00,0.006727566726765159,-0.1431884614632214,0.1358616313048382
2018-02-08 01:15:00,0.005687951791513442,-0.14329852193722242,0.1356287512079623
2018-02-08 01:30:00,0.007111496241332001,-0.1433436479838133,0.13616202864945595
2018-02-08 01:45:00,0.006335926329285791,-0.14285067148805378,0.13603745701433598
2018-02-08 02:00:00,0.006190821813509285,-0.14158060584711177,0.1362843615654557
2018-02-08 02:15:00,0.00691682605687142,-0.1416937572968935,0.13638534757065907
2018-02-08 02:30:00,0.006255454872304839,-0.14192193920168175,0.13649694479225008
2018-02-08 02:45:00,0.00794351029731638,-0.14221030687315311,0.1368098377069767
2018-02-08 03:00:00,0.012989710825182953,-0.1475801256371375,0.13551449408870994
2018-02-08 03:15:00,0.012400606161530768,-0.14591107518738447,0.1359929613819257
2018-02-08 03:30:00,0.014068465961138124,-0.14740516654115654,0.1357313570872673
2018-02-08 03:45:00,0.011007097665577396,-0.14418945118679768,0.13623391738919916
2018-02-08 04:00:00,0.007946153427560351,-0.1409745695725673,0.13673620388605992
2018-02-08 04:15:00,0.008019747309507585,-0.14135611244312027,0.13640069733382063
2018-02-08 04:30:00,0.008712780364856112,-0.1411353171698542,0.136955382245277
2018-02-08 04:45:00,0.009498606396536107,-0.1421364599235299,0.13690100587132797
2018-02-08 05:00:00,0.007698494397411094,-0.14179981388792406,0.1361375253706485
2018-02-08 05:15:00,0.008866499372595019,-0.14171831774577973,0.13721908923176615
2018-02-08 05:30:00,0.009554064898364589,-0.141695401692986,0.1370475681525627
2018-02-08 05:45:00,0.009892844401830558,-0.14191268274966679,0.13772274906689108
2018-02-08 06:00:00,0.008924829496903465,-0.14270290914149922,0.1361095079520414
2018-02-08 06:15:00,0.010752154536328664,-0.14307751762165297,0.13683861537145542
2018-02-08 06:30:00,0.009880983064362208,-0.1435385806764286,0.13632469675985107
2018-02-08 06:45:00,0.01124728284912672,-0.14322693653325416,0.1369910825685692
2018-02-08 07:00:00,0.011522546051435689,-0.14327787761834915,0.13644495624733372
2018-02-08 07:15:00,0.012364666935464312,-0.14302594679347394,0.13669381666290042
2018-02-08 07:30:00,0.011889117366515808,-0.14299818860770275,0.13711851664409455
2018-02-08 07:45:00,0.012983539867254229,-0.14335142958467303,0.1368650589248193
2018-02-08 08:00:00,0.011329806390310731,-0.14295728817489284,0.13627488056488643
2018-02-08 08:15:00,0.01957968639102388,-0.14565905633734028,0.13799442616303065
2018-02-08 08:30:00,0.019144508482355445,-0.14537828308197584,0.13857284071205417
2018-02-08 08:45:00,0.012014712521608267,-0.14221074850574944,0.13679412141043143
2018-02-08 09:00:00,0.01022216404133079,-0.14310179164563117,0.13637915077193008
2018-02-08 09:15:00,0.010919987126193709,-0.1439159895632183,0.13632563171567655
2018-02-08 09:30:00,0.011179691576211848,-0.14440497613129324,0.1355823495148866
2018-02-08 09:45:00,0.011412138708666858,-0.1440382329861233,0.1355777752511681
2018-02-08 10:00:00,0.011143133106474684,-0.1441444126944826,0.13538511968303887
2018-02-08 10:15:00,0.010522264856215657,-0.14322253878266258,0.13441513069131214
2018-02-08 10:30:00,0.009211785331888017,-0.14403090435383656,0.13318160215032288
2018-02-08 10:45:00,0.008840452954169662,-0.1421853853198187,0.13253455781984652
2018-02-08 11:00:00,0.007975391038709935,-0.14087202863810383,0.13171676719756942
2018-02-08 11:15:00,0.006898769203409985,-0.14045252554801907,0.130245427157333
2018-02-08 11:30:00,0.006599339626599004,-0.13993220543438453,0.13001450873543544
2018-02-08 11:45:00,0.005557556466852234,-0.13936456722694174,0.13015548398487173
2018-02-08 12:00:00,0.006056979424141357,-0.14000831305638103,0.13148177929710678
2018-02-08 12:15:00,0.005054372434852422,-0.14060217247999457,0.1319407145327888
2018-02-08 12:30:00,0.011151757432194721,-0.1435878501024006,0.13303034876118497
2018-02-08 12:45:00,0.009396582930701027,-0.1445335134368031,0.13316215973439027
2018-02-08 13:00:00,0.006127664065623699,-0.14488764674171492,0.13341477446570976
2018-02-08 13:15:00,0.001329178971471125,-0.14064607037028465,0.13292633467733803
2018-02-08 13:30:00,0.0015606135504522038,-0.1409673650640767,0.1338756857897381
2018-02-08 13:45:00,0.001351250627632078,-0.13962832140450482,0.13452531434454948
2018-02-08 14:00:00,0.0006691984863421665,-0.14024265564175767,0.13382569918479184
2018-02-08 14:15:00,0.0004824186779098486,-0.1402601213601327,0.13436742262623158
2018-02-08 14:30:00,0.0008655541079610777,-0.14078793057088032,0.13373754889762876
2018-02-08 14:45:00,0.0014168592847446121,-0.1407562377188052,0.1347633245065434
2018-02-08 15:00:00,0.0009038352377212745,-0.1410275898578491,0.13459664749926178
2018-02-08 15:15:00,0.0013917762434251517,-0.1394306433907344,0.13533823546705145
2018-02-08 15:30:00,0.00027518229147745974,-0.14140673059465994,0.13446735753254468
2018-02-08 15:45:00,-7.026331785898942e-05,-0.14171753724301803,0.13467945636052286
2018-02-08 16:00:00,-0.00025804297097348694,-0.14170344690792006,0.13471337755098786
2018-02-08 16:15:00,-0.0014207823243266766,-0.14293309157368,0.13492185279327412
2018-02-08 16:30:00,0.003239229877104094,-0.14725020830637953,0.13430870288896532
2018-02-08 16:45:00,0.003079585494557976,-0.14636030723829907,0.13480122825033608
2018-02-08 17:00:00,-0.003715508888155703,-0.14271038122069163,0.13403760313691626
2018-02-08 17:15:00,-0.003753388166363764,-0.14352528195938694,0.13390941579201845
2018-02-08 17:30:00,-0.002446855108890137,-0.14263559624553312,0.13516648072860588
2018-02-08 17:45:00,-0.003292089185630915,-0.14428048662781537,0.13365255377037294
2018-02-08 18:00:00,-0.0027968599391088684,-0.14344896611656222,0.13444047001462486
2018-02-08 18:15:00,-0.003231349049150265,-0.14414912897331628,0.13458365614885423
2018-02-08 18:30:00,-0.0025175445708235556,-0.1440774516264467,0.13517349676567017
2018-02-08 18:45:00,-0.0037989011863726234,-0.1439813603242595,0.13427695300016587
2018-02-08 19:00:00,-0.002088192163149092,-0.14273548910634792,0.1361222143383239
2018-02-08 19:15:00,-0.0020750463064161608,-0.14283573642440625,0.13532022554182613
2018-02-08 19:30:00,-0.002358072401203507,-0.1429713467814295,0.13594649411123963
2018-02-08 19:45:00,-0.0024289814302763586,-0.1430934381782717,0.13473349167683257
2018-02-08 20:00:00,0.00432090638914344,-0.1482505927560651,0.13522773304854935
2018-02-08 20:15:00,0.00433445723162592,-0.14831171457907694,0.13520685139055777
2018-02-08 20:30:00,0.005539987205614193,-0.14736658192079588,0.1356663700265323
2018-02-08 20:45:00,-0.0017747014750484436,-0.14361439198202375,0.1349646154743209
2018-02-08 21:00:00,-0.0005466014285731614,-0.1435847766001633,0.13533817516952
2018-02-08 21:15:00,-0.0010485272336766198,-0.14391317810441864,0.13449728039790507
2018-02-08 21:30:00,0.00036783053923908723,-0.14274187807710512,0.13621415533764783
2018-02-08 21:45:00,-0.0007480194918042018,-0.14311359380616354,0.13505603470249752
2018-02-08 22:00:00,-4.872034546815544e-05,-0.14064483208679157,0.13619235594865944
2018-02-08 22:15:00,4.6748989649502884e-05,-0.1420109204377746,0.13572782997851618
2018-02-08 22:30:00,-0.00015527404499766378,-0.1427135506854675,0.13544686586414317
2018-02-08 22:45:00,5.131184676630004e-05,-0.141879100794961,0.13568296954241568
2018-02-08 23:00:00,0.001744904343894971,-0.1422407097689686,0.13583996555238795
2018-02-08 23:15:00,0.002178306729114522,-0.14379951680967928,0.13602180466303354
2018-02-08 23:30:00,0.0007148882442991149,-0.1427731129209839,0.13516657124285794
2018-02-08 23:45:00,0.0011216266536024856,-0.1428410208355374,0.13527317789182125
2018-02-09 00:00:00,0.009409481769846567,-0.14875663857017551,0.13531976539478316
2018-02-09 00:15:00,0.008684233416618463,-0.14501340553076078,0.13636259497842648
2018-02-09 00:30:00,0.007206187240734457,-0.14643682587606624,0.13529581618569114
2018-02-09 00:45:00,0.0011612630149054433,-0.14201877349092965,0.135182460856605
2018-02-09 01:00:00,0.0015987588095513208,-0.14044535650745274,0.13523587289430045
2018-02-09 01:15:00,0.0017678557379365678,-0.14013573210468105,0.13606740934173156
2018-02-09 01:30:00,0.001021972631115145,-0.14137382952097577,0.13500190998423856
2018-02-09 01:45:00,0.0020367691596318146,-0.14026415383615437,0.13581438336047294
2018-02-09 02:00:00,0.0015406177153951103,-0.1402925284827995,0.1360400193060831
2018-02-09 02:15:00,0.0022607242884536134,-0.14052018185127493,0.13551631380938708
2018-02-09 02:30:00,0.0031458231387653792,-0.13926548684937645,0.13653752875655187
2018-02-09 02:45:00,0.0028156725028964063,-0.14063063923064434,0.13642698186847987
2018-02-09 03:00:00,0.0016916539518246733,-0.14116239685124463,0.13487734133067458
2018-02-09 03:15:00,0.002568240438584987,-0.14011243457731748,0.1353498375542287
2018-02-09 03:30:00,0.00226874733504944,-0.14127130295863835,0.13480599441218163
2018-02-09 03:45:00,0.002189276411932954,-0.14129257981101379,0.13486357601550705
2018-02-09 04:00:00,0.010112480626213205,-0.1443467876053852,0.13596990041607993
2018-02-09 04:15:00,0.008735455802581218,-0.14588204481282777,0.13520372499611724
2018-02-09 04:30:00,0.010394553739507945,-0.144162035642406,0.1364091451565833
2018-02-09 04:45:00,0.0036899730029285424,-0.140918048037053,0.13569207403854971
2018-02-09 05:00:00,0.0022310198384478176,-0.14150949614353642,0.13476066864840847
2018-02-09 05:15:00,0.004484419343120589,-0.14161659220102998,0.13509553170165375
2018-02-09 05:30:00,0.003989751788737824,-0.14083778058362656,0.13620895995432442
2018-02-09 05:45:00,0.003374664984797495,-0.14119264426822298,0.1350286854476432
2018-02-09 06:00:00,0.004692596616509071,-0.14324744721024638,0.13466087249219463
2018-02-09 06:15:00,0.004556928870890592,-0.1423871080019914,0.13444343311301554
2018-02-09 06:30:00,0.005456711607398254,-0.14118781199521238,0.13553374162466983
2018-02-09 06:45:00,0.0048648634844085294,-0.1419611193915699,0.13509540488885013
2018-02-09 07:00:00,0.004883198980946816,-0.14245856108030866,0.13504594302343711
2018-02-09 07:15:00,0.004901552223502738,-0.14295631493636693,0.13499644410143138
2018-02-09 07:30:00,0.0038668091636864326,-0.14168324977012836,0.13487937856514015
2018-02-09 07:45:00,0.0028295476903772527,-0.14040790688936053,0.13476203398474487
2018-02-09 08:00:00,0.009373023668452662,-0.1467945099950281,0.13467784246108508
2018-02-09 08:15:00,0.01232872340282362,-0.14682779413960917,0.13666916023983072
2018-02-09 08:30:00,0.01320260602281208,-0.14612996033107611,0.1372133547814417
2018-02-09 08:45:00,0.0065831335308376305,-0.14196511948380341,0.13688308795628198
2018-02-09 09:00:00,0.0062011475944212125,-0.1434944739164225,0.13528355672658446
2018-02-09 09:15:00,0.00488865426893685,-0.143405721448659,0.13583034380869036
2018-02-09 09:30:00,0.0037099846829458244,-0.14376771550430423,0.13545370005891919
2018-02-09 09:45:00,0.0038993490473765873,-0.1431939092167128,0.1353713809508574
2018-02-09 10:00:00,0.0025509250205977235,-0.14402540163687422,0.13476566331749784
2018-02-09 10:15:00,0.002778900530228744,-0.14340183234305434,0.1351855142852097
2018-02-09 10:30:00,0.0027349040922927475,-0.14290492336035482,0.1350214822251622
2018-02-09 10:45:00,0.0014595554658985532,-0.14417680118608933,0.13475923533799092
2018-02-09 11:00:00,0.0014634577598583785,-0.14358493242634546,0.13462675821967482
2018-02-09 11:15:00,0.002143907227771164,-0.14260433901302103,0.1352964997726044
2018-02-09 11:30:00,0.001601848015706282,-0.14230001251618402,0.13548768309411727
2018-02-09 11:45:00,0.0013134255166384178,-0.14239891792719414,0.135059570000104
2018-02-09 12:00:00,0.0006501728252539387,-0.14282740013536538,0.13474237770301228
2018-02-09 12:15:00,-0.00044941128649274975,-0.14273455828291223,0.13432060055589753
2018-02-09 12:30:00,-0.00027413562011112066,-0.1427238382871289,0.13401202077238575
2018-02-09 12:45:00,0.00592202498788885,-0.14569496983352667,0.13522389579246652
2018-02-09 13:00:00,0.0065107604227033055,-0.14468903245446565,0.13498787028312856
2018-02-09 13:15:00,-0.0017171861604100805,-0.14101067443635665,0.1349949745397341
2018-02-09 13:30:00,-0.0014105208773165267,-0.14064466017198582,0.1345523228580829
2018-02-09 13:45:00,-0.002014881238862741,-0.14147081926082022,0.13462550000036724
2018-02-09 14:00:00,-0.002800709438744225,-0.14200405269370509,0.1349618154096017
2018-02-09 14:15:00,-0.0028165786596546206,-0.1417807631180861,0.1344160273373888
2018-02-09 14:30:00,-0.0022874206026328846,-0.14086109570815422,0.13490940283856548
2018-02-09 14:45:00,-0.002616131565664761,-0.14042783666219852,0.1351856130140331
2018-02-09 15:00:00,-0.0026102510725184505,-0.1408877392616234,0.13531060465702247
2018-02-09 15:15:00,-0.0015898706743175145,-0.14012858224356373,0.1357874044318126
2018-02-09 15:30:00,-0.0026135477500337755,-0.1415750560426921,0.13465859634941213
2018-02-09 15:45:00,-0.0023641821243678856,-0.14189023210196897,0.13489066310415923
2018-02-09 16:00:00,-0.003105518707101976,-0.14041697623650126,0.1357289935194898
2018-02-09 16:15:00,-0.0027184873707002673,-0.14076358586990165,0.13564006478615442
2018-02-09 16:30:00,-0.003751418982898641,-0.13926891454601192,0.135931131612603
2018-02-09 16:45:00,-0.0037192388055217163,-0.13992656947000182,0.13612708650795488
2018-02-09 17:00:00,-0.0030007906435580004,-0.14043240282195923,0.13681027228692988
2018-02-09 17:15:00,0.0027433988427246333,-0.1454814966764858,0.1358393655640498
2018-02-09 17:30:00,0.004537453883402608,-0.14443068309167859,0.13717176597833022
2018-02-09 17:45:00,-0.002888732171692428,-0.14202290889445754,0.13590129971493642
2018-02-09 18:00:00,-0.0011894553494686802,-0.14112691908751268,0.13643232081493104
2018-02-09 18:15:00,-0.0013359214406423736,-0.14249316466129744,0.1358430244975747
2018-02-09 18:30:00,-0.0005898124630364246,-0.1432905261309559,0.13589633299111117
2018-02-09 18:45:00,-0.0020101441215822917,-0.1416407466088028,0.1364733611878626
2018-02-09 19:00:00,-0.0025179833148816504,-0.1416065987045818,0.1356882421264399
2018-02-09 19:15:00,-0.0019034958315744652,-0.14086592304201404,0.13607441987438543
2018-02-09 19:30:00,7.123455888153934e-05,-0.14263816667882576,0.1365207615747591
2018-02-09 19:45:00,0.0012555989545482195,-0.14277806063083984,0.13700621346534175
2018-02-09 20:00:00,0.0021159105858919278,-0.14160108894201565,0.1378292166271972
2018-02-09 20:15:00,0.001714526858478684,-0.14124307929118754,0.13693608199238075
2018-02-09 20:30:00,0.003355211267064709,-0.14026541352097507,0.13832091590632334
2018-02-09 20:45:00,0.009223990191693456,-0.14580804139514625,0.13747380572028217
2018-02-09 21:00:00,0.010145545232226692,-0.14615336861980074,0.13767044322214597
2018-02-09 21:15:00,0.01106729962799419,-0.1464988126677367,0.13786706241213006
2018-02-09 21:30:00,0.004056613900897067,-0.1410350118756307,0.1376730660406707
2018-02-09 21:45:00,0.00393335464290394,-0.14092236164550323,0.1372109197539344
2018-02-09 22:00:00,0.0038094200169728337,-0.14080902798618428,0.13674607473523073
2018-02-09 22:15:00,0.004665415243061603,-0.14015419652722724,0.1368430118789314
2018-02-09 22:30:00,0.004143769296663168,-0.14049930253990564,0.13665195454366028
2018-02-09 22:45:00,0.004142997287382094,-0.14021321785160332,0.13618694320750388
2018-02-09 23:00:00,0.004299735845074065,-0.13977124687257989,0.13672464545457622
2018-02-09 23:15:00,0.004896035700477051,-0.1403835341567078,0.1370726510340393
2018-02-09 23:30:00,0.00569574903395552,-0.13951841125324868,0.13813215798405426
2018-02-09 23:45:00,0.004373512464044495,-0.14093023068178567,0.13666707763888053
2018-02-10 00:00:00,0.004087715664146513,-0.14047131104176952,0.1365122590894026
2018-02-10 00:15:00,0.003277986412041119,-0.1405562869859393,0.13642072379748413
2018-02-10 00:30:00,0.0031645727410781117,-0.14046563923671648,0.13558753101300333
2018-02-10 00:45:00,0.010134576600977278,-0.14525461955435223,0.13631439525098504
2018-02-10 01:00:00,0.011103696852302957,-0.14456158303618805,0.13699214033706814
2018-02-10 01:15:00,0.009982367205678903,-0.14521398897407767,0.1359378145384727
2018-02-10 01:30:00,0.0034243562379095084,-0.14022237573677795,0.13632428322444
2018-02-10 01:45:00,0.0030781958769337823,-0.1402304335729207,0.13586949940683513
2018-02-10 02:00:00,0.0030055116900083558,-0.139199283437324,0.13658599774758223
2018-02-10 02:15:00,0.002450549610843673,-0.13926485604658245,0.1358246998447517
2018-02-10 02:30:00,0.0020568098954330707,-0.13960193239777965,0.135738906539954
2018-02-10 02:45:00,0.002364437298226685,-0.13966285215369145,0.13606869881339295
2018-02-10 03:00:00,0.0026626704699244342,-0.1394447170739129,0.13591366979959035
2018-02-10 03:15:00,0.002288436797867379,-0.1397559559882575,0.13556400901925955
2018-02-10 03:30:00,0.0013968745894161465,-0.1399309801702975,0.13559488351559967
2018-02-10 03:45:00,0.003013695593297709,-0.13859816528601537,0.13628019752876855
2018-02-10 04:00:00,0.002849538673595534,-0.13930671919592935,0.13581304890644333
2018-02-10 04:15:00,0.0019029821582614678,-0.13822850793273606,0.13588148569556624
2018-02-10 04:30:00,0.0026759372766120685,-0.13953984801897862,0.13545671969039103
2018-02-10 04:45:00,0.010709593819838164,-0.14468522410474122,0.13624796314582888
2018-02-10 05:00:00,0.011076991186978713,-0.1443895311886923,0.1365903613142882
2018-02-10 05:15:00,0.010064119191683839,-0.1444633181507001,0.13608535409739014
2018-02-10 05:30:00,0.004213073948027086,-0.13932728827764582,0.13613173330460424
2018-02-10 05:45:00,0.00428742903481106,-0.14020801712975928,0.13589198469948655
2018-02-10 06:00:00,0.005122842314511885,-0.14060456181577186,0.13567155128843428
2018-02-10 06:15:00,0.005023926683479678,-0.1389248784842517,0.1366265494061985
2018-02-10 06:30:00,0.00422886228371886,-0.14086118054393368,0.13570892802312906
2018-02-10 06:45:00,0.006072827550438032,-0.14029354997830568,0.1360206392464107
2018-02-10 07:00:00,0.005678966461774659,-0.13913227056877037,0.13633361364527694
2018-02-10 07:15:00,0.005798761130946888,-0.1396131859336297,0.136048023000279
2018-02-10 07:30:00,0.005683417672189211,-0.14032928540772746,0.1363731140460055
2018-02-10 07:45:00,0.006025638611015156,-0.13899073458462508,0.13664858391718987
2018-02-10 08:00:00,0.007265593151497172,-0.14033582105010833,0.13682560071547192
2018-02-10 08:15:00,0.006958353780796227,-0.1398548000288681,0.1368281444972026
2018-02-10 08:30:00,0.007084210673268288,-0.14018417666839225,0.1367818519595916
2018-02-10 08:45:00,0.007952898941646481,-0.14009592549175143,0.13826235020936345
2018-02-10 09:00:00,0.013568586604306604,-0.1451939537496758,0.13785592987454212
2018-02-10 09:15:00,0.012929553124128634,-0.14671118954420992,0.1369118572401232
2018-02-10 09:30:00,0.01258079627560897,-0.14739378705793743,0.13649571252468343
2018-02-10 09:45:00,0.005482745254390678,-0.14414457483306006,0.13619971492436786
2018-02-10 10:00:00,0.0064302696484277964,-0.14344718416975477,0.13618451261922826
2018-02-10 10:15:00,0.005691690335158563,-0.14405605902625532,0.1350826229675843
2018-02-10 10:30:00,0.005900173519198114,-0.14368066418148198,0.13428507506198292
2018-02-10 10:45:00,0.0068327261068237095,-0.14403593926151295,0.13470179077550476
2018-02-10 11:00:00,0.0064095074055008855,-0.1433479336499324,0.13340658517153023
2018-02-10 11:15:00,0.007151428632217059,-0.14308488577157238,0.1339989871395791
2018-02-10 11:30:00,0.0029362435901628286,-0.14325546428631616,0.13251535673983958
2018-02-10 11:45:00,0.0031394128329809805,-0.14260499749607436,0.1342726421519282
2018-02-10 12:00:00,0.0034027815092861685,-0.1414218056879451,0.1346864278412113
2018-02-10 12:15:00,0.0019687776753879124,-0.14183516610726815,0.13457963678875412
2018-02-10 12:30:00,0.0029241345547339533,-0.14008280464021183,0.13509400322902476
2018-02-10 12:45:00,0.001930062023438882,-0.14007764935494438,0.13470742910612668
2018-02-10 13:00:00,0.0024519894315025523,-0.1395322421407379,0.13503270169523732
2018-02-10 13:15:00,0.002185773111690329,-0.13952584919585362,0.1353009888185952
2018-02-10 13:30:00,0.0018420464777518409,-0.13969755918179996,0.1348399388541989
2018-02-10 13:45:00,0.0020585063331170737,-0.13962491187751502,0.13494304197519277
2018-02-10 14:00:00,0.008326869679275192,-0.14424954684019078,0.1348012465805084
2018-02-10 14:15:00,0.00762456215944425,-0.14363772570914818,0.13508126155454311
2018-02-10 14:30:00,0.0018595524418689535,-0.13902800373269156,0.13602159030292807
2018-02-10 14:45:00,0.0018254513425912467,-0.13929783162531037,0.1355027476370385
2018-02-10 15:00:00,0.0022062833036229365,-0.13923895232555775,0.1358482766785116
2018-02-10 15:15:00,0.0024707924537428136,-0.13877023642364306,0.1366088225828061
2018-02-10 15:30:00,0.002353746259614624,-0.13896490769457853,0.13622585750305108
2018-02-10 15:45:00,0.0022481805683368964,-0.13933834621994975,0.13664794984787518
2018-02-10 16:00:00,0.0013287635551962136,-0.13914123581643678,0.13601813032001384
2018-02-10 16:15:00,0.0016072670020007723,-0.1384276403404872,0.13664067274285466
2018-02-10 16:30:00,0.0006350629301591016,-0.13897234189196442,0.13565658936091654
2018-02-10 16:45:00,-0.0005438536958896657,-0.1366652569685732,0.13713382102546304
2018-02-10 17:00:00,-0.0008678767216797882,-0.13721663237413764,0.13670542290327914
2018-02-10 17:15:00,-0.0009026564345481631,-0.13769795136416224,0.1366378115506582
2018-02-10 17:30:00,-0.0011624659487503672,-0.1410020155345652,0.13685410035607104
2018-02-10 17:45:00,0.0004934770613276771,-0.14018193324663167,0.13745319336698436
2018-02-10 18:00:00,-0.0014754047830724327,-0.14155361465391147,0.13606113154068009
2018-02-10 18:15:00,0.006873931037869013,-0.1461308593019985,0.1379366284803801
2018-02-10 18:30:00,0.007594307589031919,-0.14573071101947138,0.13873036955774468
2018-02-10 18:45:00,0.00735142306406573,-0.14711612551295028,0.1378690310547178
2018-02-10 19:00:00,0.0023437466520203776,-0.1417938668616799,0.13812472994070416
2018-02-10 19:15:00,0.0023165409063738655,-0.14208870279229954,0.13856591250217368
2018-02-10 19:30:00,0.0024705434762437163,-0.14205570168492296,0.13812864829555457
2018-02-10 19:45:00,0.0029138707676146535,-0.1425612208752082,0.13760831516050426
2018-02-10 20:00:00,0.0031107120666674227,-0.14225967959571015,0.13864819037003548
2018-02-10 20:15:00,0.004103516030477117,-0.14106626010214304,0.13855762508096983
2018-02-10 20:30:00,0.0038783936268084887,-0.14290323332611693,0.13727406910386222
2018-02-10 20:45:00,0.004887067812066537,-0.14129066331604498,0.13819762867112387
2018-02-10 21:00:00,0.0047936040800629015,-0.14141122869877287,0.13797046624609297
2018-02-10 21:15:00,0.004700108383171576,-0.1415317639341411,0.13774341835621248
2018-02-10 21:30:00,0.005222679838919826,-0.14182288116369987,0.13751747398919473
2018-02-10 21:45:00,0.00524213356229327,-0.14225826357125887,0.13759979435919645
2018-02-10 22:00:00,0.0053487847334860355,-0.1415565532039913,0.13605424748184905
2018-02-10 22:15:00,0.004700486374305705,-0.14204962946823557,0.1366470255937418
2018-02-10 22:30:00,0.0120501064135212,-0.1472889357498905,0.1365780319531498
2018-02-10 22:45:00,0.012597071139320638,-0.14655731583485393,0.1362745462713323
